price,year,manufacturer,model,fuel,odometer,transmission
23590,2018,chrysler,300 touring l sedan 4d,gas,19677,other
30900,2015,chevrolet,silverado 1500,gas,114800,automatic
22900,2018,nissan,frontier,gas,14570,automatic
24900,2015,chevrolet,silverado 1500,gas,119569,automatic
1200,1996,gmc,sierra 1500,gas,95000,automatic
7950,2006,ford,f-350 xl cab & chassis,gas,216486,manual
16990,2014,acura,ilx 2.0l sedan 4d,other,44473,other
32498,2020,honda,accord touring 2.0t,gas,36170,automatic
30590,2017,infiniti,q60 3.0t premium coupe,gas,34415,other
15590,2015,mitsubishi,outlander sport es,gas,30811,automatic
49990,2018,bmw,x5 xdrive50i sport utility,gas,17083,automatic
21990,2017,infiniti,qx50 sport utility 4d,other,37011,automatic
3000,2002,ram,1500,gas,176000,automatic
41990,2018,bmw,x5 xdrive50i sport utility,gas,42896,automatic
20998,2018,toyota,camry xle,gas,55610,automatic
20590,2015,volkswagen,eos komfort,gas,43470,automatic
15590,2016,,Scion iM Hatchback 4D,gas,32573,other
29590,2018,audi,q5 premium sport utility 4d,gas,34476,other
39998,2016,ford,f-150 platinum,gas,74046,automatic
3983,2008,volkswagen,jetta,gas,180000,automatic
34590,2019,acura,mdx sh-awd sport utility,other,27387,other
30990,2018,acura,mdx sh-awd sport utility,gas,34605,other
15990,2016,,Scion iM Hatchback 4D,gas,29652,other
31990,2018,audi,q5 premium sport utility 4d,gas,13781,other
64998,2020,ford,expedition limited,gas,26806,automatic
29590,2018,acura,mdx sport utility 4d,gas,28921,other
3200,2004,chevrolet,suburban lt,gas,222753,automatic
5000,1989,pontiac,firebird,gas,142307,automatic
13950,2008,chevrolet,silverado 2500hd,diesel,332488,automatic
38990,2020,infiniti,qx60 luxe sport utility,gas,5279,other
18590,2018,hyundai,sonata sel sedan 4d,gas,24703,other
82998,2020,gmc,sierra 3500hd denali,gas,8420,automatic
18590,2018,hyundai,sonata sel sedan 4d,gas,22075,other
39588,2009,,FREIGHTLINER M2,diesel,217812,automatic
28990,2018,lincoln,mkx select sport utility,gas,27343,other
30990,2018,lincoln,mkx reserve sport,other,30417,automatic
29990,2018,audi,a6 2.0t premium plus sedan,other,24996,automatic
11989,2016,dodge,journey sxt,gas,112282,automatic
28990,2018,audi,a6 2.0t premium sedan 4d,gas,30687,automatic
12590,2013,,Scion xD Hatchback 4D,gas,91825,other
15590,2016,kia,soul wagon 4d,gas,23972,other
22590,2020,buick,encore gx select sport,other,5144,other
40990,2017,lincoln,navigator l select sport,other,31843,automatic
27990,2017,lincoln,continental select sedan,gas,19492,automatic
36590,2018,jaguar,e-pace p300 r-dynamic s,other,5837,other
30990,2018,lexus,nx 300h sport utility 4d,hybrid,27205,automatic
43500,2020,ford,f150 xlt,gas,13500,automatic
6700,2014,chrysler,200,gas,110000,automatic
25990,2013,ram,1500 quad cab sport pickup,gas,81852,other
58998,2020,ford,f-150 lariat,gas,3421,automatic
32990,2015,chevrolet,camaro ss coupe 2d,gas,11531,other
18590,2017,toyota,camry le sedan 4d,gas,30223,other
15990,2018,ford,focus se hatchback 4d,other,14178,other
36590,2017,chevrolet,camaro ss coupe 2d,gas,14020,other
33590,2020,chevrolet,silverado 1500 double,other,15591,other
31990,2020,hyundai,santa fe 2.4 limited,gas,10064,other
8950,2009,lexus,is 250 awd nav,gas,134730,automatic
7950,2012,toyota,prius v hatchback,hybrid,156553,automatic
8950,2015,mazda,cx-5 sport,gas,170231,automatic
11950,2013,bmw,328i nav sport pkg.,gas,85798,automatic
8950,2015,volkswagen,passat tsi wolfsburg,gas,100274,automatic
7950,2008,toyota,highlander v-6,gas,201920,automatic
11950,2009,chevrolet,1500 avalanche ltz 4x4,gas,179935,automatic
3950,2006,volvo,v-70 2.5t,gas,272641,automatic
5950,2012,ford,escape xlt,gas,182705,automatic
43063,2018,ford,f-150 lariat,gas,64983,automatic
62990,2020,mercedes-benz,e-class e 450,gas,12145,other
35990,2020,toyota,4runner sr5 sport utility,gas,33556,other
27990,2016,jeep,wrangler unlimited willys,other,58916,other
39590,2020,toyota,4runner sr5 sport utility,gas,3110,other
40888,2020,jeep,gladiator,gas,19069,automatic
49590,2020,mercedes-benz,e-class e 350,other,4616,other
37590,2015,toyota,tundra crewmax 1794,diesel,62718,automatic
48407,2020,ford,expedition max xlt,gas,13864,automatic
26990,2020,toyota,tacoma access cab sr5,gas,8625,other
12499,2018,ford,focus se,gas,69319,automatic
21990,2019,jeep,renegade sport suv 4d,gas,13869,other
51990,2018,cadillac,escalade esv premium,other,72367,automatic
63990,2019,audi,q8 premium sport utility 4d,other,20126,automatic
29990,2018,alfa-romeo,romeo stelvio ti sport,other,26978,other
0,2018,,peterbilt 579,diesel,1,automatic
32590,2020,,Genesis G70 2.0T Sedan 4D,other,4171,other
34990,2020,cadillac,xt4 sport suv 4d,diesel,4174,other
10990,2013,nissan,sentra s sedan 4d,gas,81557,other
23990,2017,lincoln,mkz reserve sedan 4d,gas,28565,other
26990,2018,gmc,acadia sle-2 sport utility,gas,26514,other
33998,2017,ford,explorer limited,gas,42037,automatic
14590,2012,bmw,1 series 128i coupe 2d,other,80465,other
10500,2011,lincoln,mks,gas,162200,automatic
20590,2018,chrysler,300 limited sedan 4d,gas,71021,other
24990,2020,mitsubishi,outlander gt sport,other,28945,other
36590,2020,gmc,acadia denali sport utility,gas,33026,other
48407,2020,ford,expedition max xlt,gas,13864,automatic
30990,2020,gmc,acadia slt sport utility 4d,gas,35200,other
40900,2021,toyota,tacoma 4wd,gas,1582,automatic
18900,2019,nissan,altima,gas,44276,automatic
15500,2010,ford,f-150 platinum,gas,141000,manual
19990,2013,volkswagen,eos sport convertible,gas,24294,automatic
37998,2018,ford,f-150 xlt,gas,49103,automatic
23990,2019,acura,ilx premium pkg sedan 4d,gas,7281,other
16990,2011,bmw,x5 xdrive35i premium sport,gas,71204,automatic
8990,2013,,smart fortwo Passion Hatchback,gas,59072,automatic
28590,2017,infiniti,q60 3.0t premium coupe,gas,67004,other
17990,2020,mitsubishi,outlander sport es,other,16631,other
29998,2020,dodge,challenger sxt,gas,6062,automatic
33990,2020,infiniti,qx50 luxe sport utility,other,19042,other
16000,1969,pontiac,,gas,45000,automatic
8950,2013,volkswagen,jetta gli,gas,123904,automatic
57000,2017,,maserati,other,14637,automatic
56000,2015,mercedes-benz,,other,3995,automatic
64000,2015,chevrolet,,other,1749,automatic
104000,2018,dodge,,other,483,automatic
69000,2020,ford,,other,181,manual
100000,2018,dodge,,other,959,automatic
65000,2017,chevrolet,,other,2651,automatic
85500,2010,ferrari,,other,14548,automatic
11950,2010,ford,f-150 xlt crew 4x4,gas,252140,automatic
58995,2018,chevrolet,camaro,gas,10626,automatic
15990,2016,,Scion iM Hatchback 4D,gas,40668,other
43590,2020,acura,mdx sh-awd w/technology,gas,12012,other
11998,2014,hyundai,genesis coupe 2.0t,gas,101085,automatic
28990,2018,audi,q5 premium plus sport,other,51504,other
42990,2020,acura,mdx technology pkg sport,other,3207,other
28590,2018,audi,q5 premium sport utility 4d,gas,35036,other
39990,2020,acura,mdx sh-awd sport utility,gas,1237,other
43998,2020,ford,explorer limited,gas,24054,automatic
29990,2018,audi,q5 premium sport utility 4d,gas,22574,other
21990,2020,hyundai,sonata se sedan 4d,other,13793,other
23590,2012,infiniti,qx qx56 sport utility,other,94053,other
27990,2020,infiniti,qx60 pure sport utility,gas,31050,other
27990,2011,mercedes-benz,cl-class cl 550,gas,66944,automatic
30990,2018,mercedes-benz,metris passenger,gas,7896,other
28990,2018,lincoln,mkx reserve sport,gas,34507,automatic
41590,2020,audi,a6 45 tfsi premium plus,gas,27160,other
2000,2007,jeep,commander 4x4,gas,188000,automatic
30590,2020,ford,ranger supercab xl pickup,gas,10740,other
32990,2017,jeep,wrangler unlimited sport,gas,30041,other
37590,2019,ford,f150 supercrew cab xl,gas,8663,other
28990,2017,bmw,4 series 440i xdrive gran,gas,49355,automatic
5500,1992,jeep,wrangler,gas,103500,manual
104900,2020,bmw,m805i,gas,9000,automatic
12500,2003,jeep,wrangler,gas,107860,manual
20995,2011,chevrolet,silverado 1500 ltz crew cab 4wd,,137701,automatic
25995,2015,chevrolet,silverado 1500 lt crew cab 4wd,,151681,automatic
31995,2014,chevrolet,silverado 1500 2lt crew cab long box 4wd,,66738,automatic
25990,2013,toyota,tundra crewmax pickup 4d,gas,98879,other
35990,2018,ford,f150 super cab xlt pickup,gas,22812,other
28590,2017,jeep,wrangler sport suv 2d,other,31783,other
25990,2014,chevrolet,silverado 1500 regular,other,82140,automatic
2000,2006,,BMW745i,gas,100000,automatic
11200,2012,audi,q5 2.0t premium plus,gas,106605,automatic
18000,2012,ford,f-150 larait 4 door,gas,91345,automatic
32990,2018,ram,1500 quad cab harvest pickup,gas,29979,other
34590,2015,ford,mustang gt premium,gas,30970,other
37990,2016,chevrolet,camaro ss coupe 2d,gas,9704,other
15590,2016,chevrolet,cruze limited 1lt,gas,7076,automatic
28000,2015,ford,f-150,gas,88350,automatic
3500,2005,honda,accord,gas,140600,automatic
34590,2017,toyota,tacoma access cab trd,gas,20097,other
29990,2016,chevrolet,colorado extended cab,gas,17302,other
30990,2019,ford,ranger supercrew xl pickup,other,1834,other
31990,2017,gmc,sierra 1500 double cab,gas,31496,automatic
39990,2019,nissan,370z nismo coupe 2d,gas,8373,other
36990,2020,dodge,challenger r/t coupe 2d,other,4269,other
25590,2015,gmc,sierra 1500 regular cab,other,35290,other
30990,2019,mazda,mx-5 miata grand touring,gas,4936,other
10500,2012,honda,accord,gas,95000,automatic
36990,2018,toyota,4runner sr5 sport utility,gas,21415,other
36590,2019,chevrolet,silverado 1500 crew,gas,7619,other
26990,2016,ford,f150 regular cab xl pickup,gas,14230,other
32990,2017,ram,1500 crew cab big horn,other,10193,other
37990,2016,toyota,tundra double cab sr,gas,22870,other
34590,2016,chevrolet,silverado 1500 double,gas,29499,other
29990,2018,chevrolet,colorado crew cab work,gas,11401,other
27990,2012,toyota,tacoma double cab pickup,gas,67245,other
9650,2012,toyota,avalon limited,gas,157400,automatic
23590,2012,ford,f150 supercrew cab xlt,gas,53752,other
24590,2013,gmc,sierra 1500 extended cab slt,other,80318,other
25990,2019,ram,1500 classic regular cab,gas,12302,other
36590,2018,jeep,wrangler unlimited all new,diesel,15813,other
8500,2011,ford,f-150,gas,230000,automatic
29990,2016,ford,f150 super cab xl pickup 4d,gas,44339,other
28590,2017,chevrolet,silverado 1500 regular,gas,102,other
34990,2020,jeep,wrangler sport s utility 2d,other,131,other
38590,2011,chevrolet,corvette grand sport,gas,30237,other
12990,1970,volvo,,gas,99999,manual
39590,2017,chevrolet,camaro ss coupe 2d,gas,10496,other
21990,2011,ford,ranger super cab xlt pickup,gas,32652,other
35990,2015,ford,mustang gt premium coupe 2d,gas,4899,other
17990,2012,volkswagen,touareg tdi sport suv,gas,93185,other
7500,1968,chevrolet,caprice,gas,59176,automatic
21590,2018,honda,civic ex sedan 4d,gas,7885,other
29590,2017,ford,expedition xlt sport,gas,70760,other
19590,2018,honda,civic lx coupe 2d,gas,35931,other
27990,2020,honda,civic sport touring,gas,7209,other
27990,2014,toyota,tacoma access cab pickup,other,17805,other
16990,2011,gmc,sierra 1500 regular cab work,gas,39219,other
32990,2011,bmw,z4 sdrive35is roadster 2d,other,45858,other
31990,2020,mazda,mx-5 miata grand touring,gas,2408,other
9500,2004,toyota,tacoma,gas,173084,automatic
31990,2018,audi,q5 premium sport utility 4d,gas,19179,other
20990,2018,acura,ilx special edition sedan,other,18972,other
31990,2018,audi,q5 premium sport utility 4d,gas,17105,other
32990,2018,jaguar,e-pace p250 s sport,other,26685,other
7000,1989,ford,bronco,gas,0,automatic
24990,2014,acura,mdx sh-awd sport utility,gas,52396,automatic
23990,2014,acura,mdx sh-awd sport utility,gas,62390,other
30590,2017,acura,mdx sh-awd sport utility,other,44651,other
29990,2017,acura,mdx sh-awd sport utility,gas,38311,automatic
8000,2011,jeep,grand cherokee limited 4x4,gas,262542,automatic
27990,2017,infiniti,qx60 3.5 sport utility,other,26355,other
19990,2015,infiniti,qx60 3.5 sport utility,other,96003,other
29590,2019,alfa-romeo,romeo stelvio ti sport,other,60984,other
27990,2018,alfa-romeo,romeo stelvio ti sport,other,28347,other
13590,2010,kia,soul ! wagon 4d,other,94587,other
15990,2017,hyundai,sonata sport sedan 4d,gas,55105,other
29990,2018,audi,a6 2.0t premium sedan 4d,gas,13035,other
38590,2020,lincoln,continental sedan 4d,gas,1772,other
25590,2017,ford,mustang v6 convertible 2d,gas,11325,other
33990,2017,ram,1500 crew cab tradesman,gas,17033,other
36590,2019,gmc,sierra 1500 limited double,gas,14222,other
46990,2014,chevrolet,corvette stingray,gas,16966,other
36900,,,olet Express Commercial Cutaway,,71931,automatic
27900,2014,ram,3500,gas,66788,automatic
26590,2017,bmw,3 series 330i xdrive sedan,other,14358,other
27990,2016,bmw,3 series 340i sedan 4d,gas,46057,other
40590,2020,bmw,3 series 330i xdrive sedan,gas,1588,other
26990,2018,bmw,3 series 330i xdrive sedan,gas,13088,automatic
24,2020,,all,other,100,other
3500,2005,honda,,gas,230000,automatic
23990,2019,mitsubishi,outlander gt sport,gas,20657,other
21990,2017,gmc,acadia sle-1 sport utility,gas,48959,other
28990,2017,gmc,acadia slt-1 sport utility,gas,18041,other
16590,2013,lincoln,mkz sedan 4d,gas,61087,other
16990,2014,acura,ilx 2.0l sedan 4d,other,44473,other
19590,2017,acura,ilx sedan 4d,diesel,29014,other
38590,2020,jaguar,e-pace p250 sport utility,other,1372,other
28590,2018,audi,q5 premium sport utility 4d,gas,35036,other
1500,2007,chrysler,pt cruiser,gas,131000,automatic
19995,2011,jeep,wrangler right hand drive,,87857,manual
30990,2018,acura,mdx sh-awd sport utility,gas,34605,other
34590,2019,acura,mdx sh-awd sport utility,other,27387,other
32990,2017,acura,mdx sh-awd sport utility,gas,29322,other
29990,2018,acura,mdx sport utility 4d,other,33727,other
12590,2013,,Scion xD Hatchback 4D,gas,91825,other
38990,2020,infiniti,qx60 luxe sport utility,gas,5279,other
27990,2018,alfa-romeo,romeo stelvio sport utility,gas,18112,other
39990,2020,infiniti,qx60 luxe sport utility,gas,6500,automatic
18590,2018,hyundai,sonata sel sedan 4d,gas,22075,other
15590,2016,kia,soul wagon 4d,gas,23972,other
29990,2018,audi,a6 2.0t premium plus sedan,other,24996,automatic
27990,2017,lincoln,continental select sedan,gas,19492,automatic
39590,2018,jeep,wrangler unlimited all new,gas,21893,other
53700,,,ierra 1500,gas,35676,automatic
53700,,,ierra 1500,gas,35676,automatic
36590,2017,chevrolet,tahoe lt sport utility,other,60476,other
18590,2017,toyota,camry le sedan 4d,gas,30223,other
40590,2018,jeep,wrangler unlimited all new,gas,22092,other
14000,2008,ford,f250 super duty lariat,diesel,217000,automatic
50980,,,olet Silverado 2500HD,diesel,50954,automatic
50980,,,olet Silverado 2500HD,diesel,50954,automatic
21590,2013,bmw,3 series 335i xdrive sedan,gas,62993,other
24990,2018,bmw,3 series 330i xdrive sedan,gas,34454,automatic
31590,2018,bmw,3 series 340i xdrive sedan,gas,39421,automatic
24590,2018,bmw,3 series 330i xdrive sedan,other,38872,other
31995,2016,chevrolet,silverado 1500 lt crew cab long box 4wd,gas,94526,automatic
9995,2011,toyota,prius prius v,,104087,other
27995,2014,ram,1500 sport crew cab lwb 4wd,,86325,automatic
29995,2016,jeep,wrangler unlimited sport 4wd,,65203,manual
26995,2014,ford,f-150 xl supercrew 6.5-ft. bed 4wd,,119981,automatic
26995,2017,ford,f-150 xl supercrew 5.5-ft. bed 4wd,,142288,automatic
25995,2014,chevrolet,silverado 1500 work truck 2wt crew cab long box 4w,,91852,automatic
32995,2018,chevrolet,silverado 1500 ls crew cab long box 4wd,,82233,automatic
63990,2019,audi,q8 premium sport utility 4d,other,20126,automatic
19990,2020,mitsubishi,outlander sport es,other,11103,other
34590,2020,cadillac,xt4 sport suv 4d,gas,9624,other
41590,2020,bmw,5 series 530i sedan 4d,gas,16929,other
26990,2018,gmc,acadia sle-2 sport utility,gas,26514,other
23990,2017,lincoln,mkz reserve sedan 4d,gas,28565,other
24990,2020,mitsubishi,outlander gt sport,other,28945,other
36590,2020,gmc,acadia denali sport utility,gas,33026,other
4500,2006,jaguar,xj8,gas,186394,automatic
48000,2002,mercedes-benz,g500 g-wagon,gas,131054,automatic
23990,2019,acura,ilx premium pkg sedan 4d,gas,7281,other
39990,2019,jaguar,e-pace p300 r-dynamic se,other,17961,other
8990,2013,,smart fortwo Passion Hatchback,gas,59072,automatic
2500,1995,ford,f-150,gas,240000,automatic
38990,2020,audi,q5 45 tfsi premium plus,gas,19067,other
37590,2019,acura,mdx advance pkg sport,other,30356,other
43590,2020,acura,mdx sh-awd w/technology,gas,12012,other
42990,2020,acura,mdx technology pkg sport,other,3207,other
39990,2020,acura,mdx sh-awd sport utility,gas,1237,other
12590,2012,,Scion xD Hatchback 4D,gas,60589,other
32590,2018,alfa-romeo,romeo stelvio sport suv 4d,other,14863,other
27990,2011,mercedes-benz,cl-class cl 550,gas,66944,automatic
27590,2018,infiniti,qx60 3.5 sport utility,gas,41119,automatic
55000,2013,ford,f450 super duty,diesel,167000,automatic
46194,2020,ram,1500,gas,9814,automatic
26194,2019,hyundai,kona,gas,12093,other
23995,2013,ford,f-150,other,58093,automatic
21194,2019,chevrolet,trax,gas,8189,other
12000,1955,chrysler,windsor deluxe,gas,85000,automatic
31995,2013,chevrolet,silverado,diesel,63481,automatic
31995,2013,chevrolet,silverado,diesel,63481,automatic
8000,1992,ram,,diesel,165000,automatic
29995,2013,ford,f-150,gas,135329,automatic
16000,2018,nissan,rogue awd 4dr sv,gas,53111,automatic
4000,1964,ford,galaxie,gas,123456,automatic
22995,2012,chevrolet,tahoe,other,109937,automatic
13900,2016,dodge,grand caravan,gas,99950,automatic
4000,1992,,F350 DRW,diesel,225000,manual
27995,2011,gmc,sierra,gas,114847,automatic
29000,2010,ford,f-350,diesel,98000,automatic
23000,2013,toyota,tacoma double cab sr5,gas,94252,automatic
2000,1991,ford,van,gas,153000,automatic
10000,1968,ford,mustang,gas,42000,automatic
5500,2006,buick,rendezvous,gas,128000,automatic
145000,2014,,freightliner m2 106,diesel,17094,automatic
13900,2016,honda,fit ex automatic,gas,86130,automatic
19988,2018,chevrolet,malibu lt automatic,gas,34717,automatic
50988,2019,gmc,yukon xl slt automatic,gas,38382,automatic
35000,2019,,2019 wrangler,gas,2075,manual
13950,2007,chevrolet,silverado 1500,gas,193121,automatic
500,1996,,Geo Prizm,gas,200000,manual
2000,2000,chevrolet,s10 pickup,gas,136500,automatic
58500,2017,chevrolet,silverado 2500hd,diesel,42000,automatic
11850,2007,toyota,4 runner sr5,gas,149500,automatic
11950,2001,gmc,sierra 2500hd,gas,128168,automatic
4500,2008,saturn,outlook,gas,203000,automatic
73000,2020,ford,f350 lariat,diesel,8000,automatic
13400,2012,honda,odyssey,gas,76888,automatic
1,2010,chevrolet,traverse lt awd,gas,120000,automatic
5500,2008,jeep,liberty sport 4x4,gas,190000,automatic
4400,1999,ford,e350 cargo van,diesel,200000,automatic
800,1991,,"GMC, sierra",gas,200000,manual
14950,2011,ford,ranger,gas,55963,manual
7950,2002,chevrolet,avalanche,gas,169233,automatic
9950,2011,chevrolet,traverse,gas,141988,automatic
18950,2015,dodge,charger,gas,87883,automatic
11950,2014,subaru,outback,gas,123723,automatic
2000,2003,ford,taurus,gas,172144,manual
29500,2017,chevrolet,silverado,gas,15722,automatic
16500,2018,chrysler,300,gas,38566,automatic
37500,2017,ram,2500,gas,41133,automatic
11950,2012,toyota,camry,gas,82282,automatic
13950,2011,toyota,rav4,gas,48967,automatic
7950,2008,infiniti,fx35,gas,165717,automatic
19950,2017,toyota,prius,gas,49775,automatic
12950,2015,dodge,journey,gas,97475,automatic
17950,2014,ford,mustang,gas,25865,automatic
8950,2011,chevrolet,equinox,gas,116879,automatic
11000,2015,mini,cooper s,gas,102131,manual
11800,2006,toyota,rav4,gas,92123,automatic
29995,2017,rover,discovery,gas,64538,automatic
33900,2014,ford,super duty f-250,diesel,38318,automatic
34500,2018,ford,f-150,gas,80030,automatic
44995,2019,chevrolet,traverse,gas,17059,automatic
9995,2011,ford,fiesta,gas,53129,automatic
63995,2015,chevrolet,silverado 2500hd,diesel,64688,automatic
1900,2007,kia,optima,gas,87000,automatic
43995,2020,toyota,tacoma,gas,1514,automatic
19250,2019,chevrolet,trax awd 4dr lt,gas,4757,automatic
59995,2018,rover,velar,gas,31959,automatic
45995,2017,mercedes-benz,c43 amg,gas,32349,automatic
23995,2016,hyundai,tucson limited,gas,36699,automatic
18995,2014,subaru,outback,gas,93409,automatic
50995,2016,ford,f-350 lariat,diesel,110002,automatic
5500,2009,chrysler,town and country limite,gas,179246,automatic
8300,2013,dodge,avenger,gas,67500,automatic
6500,2011,kia,sorrento ex,gas,108345,automatic
30000,1997,volkswagen,eurovan camper,gas,68740,automatic
34995,2015,ram,1500,gas,86051,automatic
24995,2015,bmw,328i gt xdrive awd,gas,31818,automatic
26995,2020,kia,sportage ex,gas,6837,automatic
15495,2016,hyundai,sonata hybrid,gas,52399,automatic
29995,2014,nissan,titan pro-4x,gas,87841,automatic
34995,2016,toyota,highlander limited,gas,74182,automatic
33995,2018,bmw,330i gt m-sport awd,gas,29491,automatic
98995,2017,porsche,panamera turbo,gas,38562,automatic
17995,2012,nissan,armada sv 4x4,gas,110953,automatic
23995,2018,mazda,6 grand touring,gas,27060,automatic
19995,2019,volkswagen,jetta se,gas,7952,automatic
13995,2017,hyundai,sonata 2.4l,gas,71747,automatic
30995,2017,rover,discovery hse,gas,59904,automatic
18750,2013,ford,escape sel 4wd,gas,48053,automatic
27995,2017,bmw,x1,gas,31002,automatic
26995,2014,dodge,durango limited awd,gas,49479,automatic
17995,2015,ford,taurus sel awd,gas,65938,automatic
31995,2016,bmw,x5 xdrive40e awd,hybrid,56960,automatic
26995,2017,audi,q5 premium plus awd,gas,68945,automatic
33750,2017,alfa-romeo,romeo giulia,gas,20593,automatic
19995,2014,lincoln,mkz awd,gas,54162,automatic
16995,2017,jeep,renegade sport 4x4,gas,32152,automatic
19995,2018,volkswagen,golf s,gas,42524,automatic
28995,2017,rover,discovery sport,gas,42165,automatic
16995,2017,kia,soul !,gas,20034,automatic
41995,2020,subaru,wrx sti,gas,1243,manual
7500,2004,chevrolet,silverado 1500,gas,200000,automatic
24995,1966,ford,mustang,gas,43717,manual
24995,1966,ford,mustang,gas,91603,automatic
2500,1999,chevrolet,k3500,gas,178000,automatic
5500,1991,chevrolet,gmt-400,gas,181256,manual
39995,2012,ford,f-550,gas,50740,
1900,1978,chevrolet,nova 4door,gas,220000,automatic
27995,2012,chevrolet,silverado,diesel,78015,automatic
53900,2019,dodge,grand caravan gt,gas,32957,automatic
29995,2013,ram,1500,gas,85931,automatic
9995,2002,chrysler,town and country,gas,151490,automatic
29995,2014,chevrolet,silverado,other,78370,automatic
0,2021,chevrolet,traverse,gas,19,automatic
79900,2020,chrysler,pacifica touring l plus,gas,10,automatic
6995,2001,audi,tt,gas,116000,manual
13995,2014,mini,paceman,gas,88215,manual
13995,2014,cadillac,ats,other,110697,automatic
11995,2010,ford,escape,gas,121010,automatic
5900,2001,bmw,325xi,gas,126000,automatic
13900,1998,jaguar,xk xk8,gas,49419,automatic
20995,2010,ford,f-150,other,108352,automatic
7000,2006,volkswagen,new beetle cabrio,gas,120080,automatic
26995,2017,ram,1500,other,96010,automatic
62900,2020,toyota,sienna,gas,18,automatic
49900,2019,dodge,grand caravan,gas,26,automatic
78900,2020,toyota,sienna xle,gas,24,automatic
26995,2014,chevrolet,silverado,other,87058,automatic
11500,2008,pontiac,solstice convertible,gas,13655,manual
15000,2014,infiniti,q50s,gas,92200,automatic
9995,2013,honda,civic,gas,122295,automatic
9995,2013,kia,soul,gas,60000,manual
4295,2004,chevrolet,venture,gas,117000,automatic
4900,2001,ford,escape xlt,gas,187430,automatic
19995,2016,hyundai,santa fe,gas,96354,automatic
24950,2004,chevrolet,silverado ss,gas,64000,automatic
13850,2008,chevrolet,avalanche ltz,gas,132008,automatic
1234,2000,subaru,forester,gas,251000,automatic
11900,2006,mini,cooper s,gas,55500,manual
3500,2002,chevrolet,astro cargo van,gas,163857,automatic
19995,2013,ram,1500,gas,157705,automatic
6400,2004,saturn,,gas,53834,automatic
13800,2017,jeep,cherokee latitude,gas,20000,automatic
29995,2013,ford,f-150,other,131317,automatic
13499,2013,ford,edge sel awd,gas,117000,automatic
19899,2014,jeep,grand cherokee,gas,85400,automatic
3000,1999,ford,explorer,gas,145000,automatic
46000,2020,ford,f-150,gas,19000,automatic
18950,2020,toyota,corolla,gas,16900,automatic
1850,2009,chevrolet,aveo,gas,140000,automatic
29988,2013,ford,f-150 xlt automatic,gas,56136,automatic
45988,2018,ford,f-150 xlt automatic,gas,13591,automatic
43988,2019,jeep,wrangler unlimited sahara automatic,gas,27951,automatic
69500,2019,ford,f-250,diesel,25000,automatic
4900,2001,ford,escape xlt,gas,187430,automatic
16500,2018,subaru,legacy 2.5i premium,gas,31213,automatic
11950,2012,toyota,rav4 limited,gas,101627,automatic
14500,2011,ram,1500,gas,157500,automatic
13850,2008,chevrolet,avalanche ltz,gas,132008,automatic
6850,2008,audi,a4,gas,112,automatic
10950,2012,acura,mdx,gas,122588,automatic
9850,2009,lexus,rx 350,gas,119415,automatic
25500,2004,porsche,911,gas,71500,manual
3800,2011,subaru,legacy,gas,108000,automatic
3500,2003,chevrolet,avalanche,gas,180000,automatic
5500,2008,jeep,liberty sport 4x4,gas,190000,automatic
29500,2019,nissan,frontier,gas,23000,automatic
7850,1996,gmc,sierra 1500,gas,123000,automatic
35000,2011,ram,3500,diesel,175000,automatic
4995,1997,ford,f-250,gas,179000,automatic
10995,1951,,International Harvester L120,gas,48206,manual
7000,1997,dodge,dakota,gas,164000,manual
15000,2008,toyota,tundra,gas,230782,automatic
5000,2002,gmc,yukon,gas,189000,automatic
14000,2000,ford,f550,diesel,107700,automatic
23999,2018,toyota,rav4,gas,12500,automatic
18950,2014,chevrolet,silverado 1500,gas,113112,automatic
13950,2013,toyota,camry se,gas,102323,automatic
6950,2008,honda,accord lx,gas,216146,automatic
4900,2001,ford,escape xlt,gas,187430,automatic
8950,2010,dodge,grand caravan,gas,94444,automatic
6950,2010,ford,edge,gas,202294,automatic
3800,1966,cadillac,coupe deville,gas,56000,automatic
8000,2006,mercedes-benz,benz c280 4matic,gas,67780,automatic
2000,2003,buick,century,gas,175000,automatic
17500,1995,chevrolet,corvette,gas,53335,automatic
3795,2006,ford,focus,gas,114000,automatic
7000,2005,subaru,outback,gas,86500,automatic
20000,1933,chevrolet,roaster,gas,1000,automatic
8000,2008,subaru,impreza wrx,gas,122222,manual
65000,2019,ford,f-350,diesel,27000,automatic
44995,2018,chevrolet,silverado 1500,gas,42500,automatic
16995,2015,volkswagen,jetta s,gas,28624,automatic
24995,2014,chrysler,300c awd hemi,gas,71665,automatic
4300,2000,ford,explorer,gas,145000,manual
14500,2007,ford,f150,gas,117000,automatic
40000,1934,chrysler,,gas,44000,automatic
46900,2018,volvo,xc60,gas,39000,automatic
40988,2020,subaru,wrx sti limited manual,gas,8491,manual
38988,2019,lexus,nx nx 300h automatic,hybrid,21977,automatic
14988,2015,ford,escape se automatic,gas,112820,automatic
46988,2019,nissan,armada platinum automatic,gas,36754,automatic
39988,2018,ford,f-150,gas,31795,automatic
23988,2017,honda,accord sedan touring automatic,gas,28134,automatic
23988,2019,chevrolet,impala lt automatic,gas,28973,automatic
35988,2019,ford,ranger xlt automatic,gas,24046,automatic
29988,2019,dodge,charger sxt automatic,gas,27948,automatic
34988,2016,chevrolet,silverado 1500 lt automatic,gas,54291,automatic
